timestamp,price
2025-07-03 04:50:00,108849.47000000
2025-07-03 04:51:00,108875.70000000
2025-07-03 04:52:00,108858.95000000
2025-07-03 04:53:00,108820.01000000
2025-07-03 04:54:00,108777.64000000
2025-07-03 04:55:00,108810.69000000
2025-07-03 04:56:00,108772.67000000
2025-07-03 04:57:00,108796.00000000
2025-07-03 04:58:00,108783.60000000
2025-07-03 04:59:00,108790.00000000
2025-07-03 05:00:00,108804.02000000
2025-07-03 05:01:00,108799.38000000
2025-07-03 05:02:00,108806.44000000
2025-07-03 05:03:00,108801.68000000
2025-07-03 05:04:00,108849.41000000
2025-07-03 05:05:00,108863.09000000
2025-07-03 05:06:00,108894.20000000
2025-07-03 05:07:00,108902.68000000
2025-07-03 05:08:00,108960.86000000
2025-07-03 05:09:00,109144.65000000
2025-07-03 05:10:00,109123.01000000
2025-07-03 05:11:00,109109.40000000
2025-07-03 05:12:00,109084.54000000
2025-07-03 05:13:00,109109.63000000
2025-07-03 05:14:00,109076.93000000
2025-07-03 05:15:00,109113.68000000
2025-07-03 05:16:00,109129.53000000
2025-07-03 05:17:00,109163.73000000
2025-07-03 05:18:00,109113.68000000
2025-07-03 05:19:00,109108.01000000
2025-07-03 05:20:00,109078.37000000
2025-07-03 05:21:00,109104.17000000
2025-07-03 05:22:00,109102.91000000
2025-07-03 05:23:00,109102.96000000
2025-07-03 05:24:00,109102.96000000
2025-07-03 05:25:00,109077.01000000
2025-07-03 05:26:00,109096.01000000
2025-07-03 05:27:00,109114.39000000
2025-07-03 05:28:00,109115.51000000
2025-07-03 05:29:00,109114.00000000
2025-07-03 05:30:00,109139.03000000
2025-07-03 05:31:00,109129.20000000
2025-07-03 05:32:00,109156.24000000
2025-07-03 05:33:00,109182.01000000
2025-07-03 05:34:00,109235.10000000
2025-07-03 05:35:00,109252.26000000
2025-07-03 05:36:00,109212.68000000
2025-07-03 05:37:00,109212.69000000
2025-07-03 05:38:00,109256.23000000
2025-07-03 05:39:00,109256.22000000
2025-07-03 05:40:00,109275.00000000
2025-07-03 05:41:00,109284.50000000
2025-07-03 05:42:00,109260.00000000
2025-07-03 05:43:00,109237.07000000
2025-07-03 05:44:00,109244.19000000
2025-07-03 05:45:00,109236.01000000
2025-07-03 05:46:00,109228.94000000
2025-07-03 05:47:00,109240.51000000
2025-07-03 05:48:00,109268.98000000
2025-07-03 05:49:00,109338.63000000
2025-07-03 05:50:00,109326.19000000
2025-07-03 05:51:00,109341.19000000
2025-07-03 05:52:00,109341.18000000
2025-07-03 05:53:00,109345.00000000
2025-07-03 05:54:00,109381.12000000
2025-07-03 05:55:00,109381.12000000
2025-07-03 05:56:00,109365.99000000
2025-07-03 05:57:00,109357.08000000
2025-07-03 05:58:00,109346.19000000
2025-07-03 05:59:00,109340.37000000
2025-07-03 06:00:00,109324.29000000
2025-07-03 06:01:00,109321.99000000
2025-07-03 06:02:00,109312.28000000
2025-07-03 06:03:00,109301.02000000
2025-07-03 06:04:00,109298.88000000
2025-07-03 06:05:00,109304.01000000
2025-07-03 06:06:00,109327.10000000
2025-07-03 06:07:00,109415.38000000
2025-07-03 06:08:00,109314.06000000
2025-07-03 06:09:00,109300.01000000
2025-07-03 06:10:00,109300.00000000
2025-07-03 06:11:00,109300.00000000
2025-07-03 06:12:00,109253.60000000
2025-07-03 06:13:00,109275.14000000
2025-07-03 06:14:00,109265.99000000
2025-07-03 06:15:00,109287.73000000
2025-07-03 06:16:00,109304.00000000
2025-07-03 06:17:00,109284.27000000
2025-07-03 06:18:00,109289.34000000
2025-07-03 06:19:00,109300.00000000
2025-07-03 06:20:00,109366.29000000
2025-07-03 06:21:00,109426.33000000
2025-07-03 06:22:00,109441.99000000
2025-07-03 06:23:00,109426.11000000
2025-07-03 06:24:00,109412.24000000
2025-07-03 06:25:00,109402.51000000
2025-07-03 06:26:00,109373.08000000
2025-07-03 06:27:00,109390.21000000
2025-07-03 06:28:00,109411.33000000
2025-07-03 06:29:00,109450.00000000
2025-07-03 06:30:00,109415.85000000
2025-07-03 06:31:00,109409.07000000
2025-07-03 06:32:00,109415.85000000
2025-07-03 06:33:00,109425.29000000
2025-07-03 06:34:00,109420.53000000
2025-07-03 06:35:00,109349.01000000
2025-07-03 06:36:00,109351.58000000
2025-07-03 06:37:00,109351.59000000
2025-07-03 06:38:00,109362.07000000
2025-07-03 06:39:00,109372.00000000
2025-07-03 06:40:00,109370.91000000
2025-07-03 06:41:00,109373.07000000
2025-07-03 06:42:00,109413.87000000
2025-07-03 06:43:00,109421.83000000
2025-07-03 06:44:00,109449.98000000
2025-07-03 06:45:00,109449.97000000
2025-07-03 06:46:00,109450.00000000
2025-07-03 06:47:00,109480.00000000
2025-07-03 06:48:00,109515.02000000
2025-07-03 06:49:00,109507.11000000
2025-07-03 06:50:00,109528.75000000
2025-07-03 06:51:00,109540.41000000
2025-07-03 06:52:00,109504.92000000
2025-07-03 06:53:00,109504.91000000
2025-07-03 06:54:00,109528.22000000
2025-07-03 06:55:00,109507.33000000
2025-07-03 06:56:00,109468.00000000
2025-07-03 06:57:00,109478.95000000
2025-07-03 06:58:00,109478.95000000
2025-07-03 06:59:00,109478.94000000
2025-07-03 07:00:00,109418.50000000
2025-07-03 07:01:00,109400.01000000
2025-07-03 07:02:00,109373.08000000
2025-07-03 07:03:00,109364.91000000
2025-07-03 07:04:00,109367.67000000
2025-07-03 07:05:00,109367.67000000
2025-07-03 07:06:00,109330.76000000
2025-07-03 07:07:00,109306.95000000
2025-07-03 07:08:00,109288.47000000
2025-07-03 07:09:00,109301.96000000
2025-07-03 07:10:00,109276.17000000
2025-07-03 07:11:00,109285.71000000
2025-07-03 07:12:00,109213.29000000
2025-07-03 07:13:00,109213.29000000
2025-07-03 07:14:00,109213.28000000
2025-07-03 07:15:00,109186.42000000
2025-07-03 07:16:00,109195.44000000
2025-07-03 07:17:00,109201.03000000
2025-07-03 07:18:00,109161.54000000
2025-07-03 07:19:00,109164.82000000
2025-07-03 07:20:00,109196.55000000
2025-07-03 07:21:00,109201.96000000
2025-07-03 07:22:00,109206.00000000
2025-07-03 07:23:00,109200.01000000
2025-07-03 07:24:00,109179.50000000
2025-07-03 07:25:00,109186.74000000
2025-07-03 07:26:00,109246.16000000
2025-07-03 07:27:00,109246.16000000
2025-07-03 07:28:00,109254.17000000
2025-07-03 07:29:00,109238.13000000
2025-07-03 07:30:00,109233.56000000
2025-07-03 07:31:00,109236.88000000
2025-07-03 07:32:00,109236.88000000
2025-07-03 07:33:00,109256.54000000
2025-07-03 07:34:00,109323.84000000
2025-07-03 07:35:00,109324.42000000
2025-07-03 07:36:00,109324.43000000
2025-07-03 07:37:00,109344.15000000
2025-07-03 07:38:00,109424.58000000
2025-07-03 07:39:00,109422.93000000
2025-07-03 07:40:00,109373.07000000
2025-07-03 07:41:00,109347.55000000
2025-07-03 07:42:00,109314.01000000
2025-07-03 07:43:00,109309.32000000
2025-07-03 07:44:00,109309.33000000
2025-07-03 07:45:00,109309.32000000
2025-07-03 07:46:00,109323.76000000
2025-07-03 07:47:00,109331.79000000
2025-07-03 07:48:00,109299.59000000
2025-07-03 07:49:00,109299.60000000
2025-07-03 07:50:00,109300.00000000
2025-07-03 07:51:00,109325.00000000
2025-07-03 07:52:00,109320.89000000
2025-07-03 07:53:00,109316.00000000
2025-07-03 07:54:00,109313.25000000
2025-07-03 07:55:00,109310.79000000
2025-07-03 07:56:00,109293.93000000
2025-07-03 07:57:00,109280.00000000
2025-07-03 07:58:00,109279.99000000
2025-07-03 07:59:00,109280.00000000
2025-07-03 08:00:00,109364.40000000
2025-07-03 08:01:00,109320.37000000
2025-07-03 08:02:00,109330.76000000
2025-07-03 08:03:00,109376.25000000
2025-07-03 08:04:00,109385.06000000
2025-07-03 08:05:00,109399.99000000
2025-07-03 08:06:00,109409.69000000
2025-07-03 08:07:00,109460.51000000
2025-07-03 08:08:00,109370.34000000
2025-07-03 08:09:00,109410.00000000
2025-07-03 08:10:00,109406.56000000
2025-07-03 08:11:00,109406.56000000
2025-07-03 08:12:00,109406.56000000
2025-07-03 08:13:00,109406.56000000
2025-07-03 08:14:00,109393.88000000
2025-07-03 08:15:00,109393.88000000
2025-07-03 08:16:00,109447.61000000
2025-07-03 08:17:00,109481.49000000
2025-07-03 08:18:00,109481.49000000
